Id,JP_Sales
1,0.06931423238465445
2,0.0
3,0.001192431645579381
4,1.731549725266123e-05
5,0.000398061718175752
6,0.0029148643140173916
7,0.007679295584658497
8,0.12369031466280966
9,2.667020434493232
10,1.63526838363136e-05
11,0.0106114625720462
12,0.12576994520644227
13,0.0
14,0.005878249806088752
15,0.0
16,5.770186991732704e-05
17,0.009705788115227522
18,0.0
19,0.08898137046368862
20,0.0006484006680244929
21,0.07095960016008031
22,0.48819633133148227
23,0.06474629669552905
24,0.0781483973592085
25,0.0
26,0.07521775712528457
27,0.0
28,0.00031712163664100024
29,7.695610360947475e-05
30,0.0
31,0.0682658020888942
32,0.06529717080450399
33,0.008090440770755237
34,0.009514094409898668
35,0.008026238521838565
36,0.008515953558603542
37,0.0
38,0.10840241507849568
39,0.0008143927726085761
40,0.06410545482934113
41,0.030309480385212244
42,0.021109174143217908
43,0.04979358272809934
44,0.00016116567647253958
45,0.0
46,0.0
47,0.0577748209401727
48,0.0
49,0.03766592386611803
50,0.08717256205088753
51,0.0501553531223348
52,8.165609911572568e-05
53,0.0
54,1.1038185059830304e-05
55,0.00395167509304914
56,0.00019847718746375138
57,0.0
58,0.0667027008861796
59,0.0
60,1.665383748383618e-05
61,0.00442178352326553
62,0.0
63,0.0
64,0.006841094555152443
65,6.9252614794967045e-06
66,0.0012243063407559398
67,0.0
68,0.11020971524948113
69,0.00043003746988685575
70,0.1340244785281589
71,0.0
72,0.0
73,0.3635895341664213
74,0.3520860373034634
75,0.0
76,0.16373808636229945
77,5.3039292010721205e-05
78,0.005803646210281809
79,0.007571496928858833
80,0.0008934633341168037
81,0.26191017052435805
82,0.03534031098520891
83,0.038993140901723844
84,0.0
85,0.11483876022660404
86,0.0
87,6.5791466163310645e-06
88,0.0
89,0.0
90,1.5180086069991743e-06
91,0.15064463346083942
92,4.243195251436718e-06
93,0.04094292388627848
94,0.0
95,0.0
96,0.0
97,0.0
98,0.025119863712029636
99,0.07645800749895008
100,0.0
101,0.0
102,0.017840247586199787
103,0.0
104,0.0010527850385297609
105,0.0349184143833962
106,0.011060568781748619
107,0.0
108,0.0
109,0.09260516990032162
110,0.002257817803318218
111,0.06264716922309224
112,4.772695600624822e-05
113,0.0
114,0.0
115,0.010066554117145151
116,0.009742524232918428
117,0.025760640646811144
118,0.009431226033560593
119,0.03499108374137929
120,0.0971166047787183
121,0.03766592386611803
122,0.0
123,2.311394355856346e-06
124,1.81500464194538e-05
125,0.0
126,0.005060533005699782
127,0.01029406709422765
128,0.0
129,0.10845263449777857
130,0.0
131,2.754106821426098e-07
132,0.00502143476772796
133,0.07109138308776035
134,0.0
135,0.028764177339636935
136,0.0
137,0.0
138,0.002123902036456732
139,0.004936249316558009
140,0.005289696890213566
141,0.05468773634440739
142,0.0
143,1.6772989215870077e-05
144,0.0
145,0.04666589320162142
146,8.46379667428182e-07
147,0.0
148,0.00012586940757341314
149,0.0
150,0.0
151,9.329430474331587e-07
152,2.2700075407408693e-06
153,7.571083942887667e-05
154,0.0
155,0.023446791707247477
156,2.840490964452781e-05
157,0.01218779956562855
158,0.0002448710263181852
159,0.2004925160086269
160,8.237762127084462e-07
161,0.0
162,1.360335603616286e-06
163,0.015958412887691086
164,0.015041725090701803
165,0.10890828134399931
166,0.17263140453035533
167,0.04010368836167374
168,0.0
169,3.1386805107753124e-05
170,0.0005651855928063586
171,0.2206011345484093
172,8.354837409147517e-07
173,0.047621688879277625
174,0.016212278400996438
175,0.0
176,0.007714190242067093
177,0.0
178,0.0006669526593340962
179,0.0
180,0.10802524259723484
181,0.0
182,0.0
183,0.07913644181401124
184,2.94506151361364e-05
185,0.020144771243716567
186,0.0
187,0.041542657237130125
188,0.07014898851418218
189,0.02284057561179385
190,0.001640230875555648
191,0.0018064610071839085
192,0.0
193,0.005723944128933451
194,2.3957269446890003e-05
195,0.005311955037510962
